2017-10-16 18:02:44,Tracking,6,2,1,1,800,592,0,0,0,0,0,115526.05,262134.92
2017-10-16 18:02:46,Tracking,4,2,2,3,800,613,0,0,0,0,0,115526.05,262134.92
2017-10-16 18:02:47,Tracking,4,2,2,2,800,800,0,0,0,0,0,115526.05,262134.92
2017-10-16 18:02:49,Tracking,3,2,1,2,800,777,0,0,0,0,0,115526.05,262134.92
2017-10-16 18:02:50,Tracking,3,2,2,2,800,595,0,0,0,0,0,115526.05,262134.92
2017-10-16 18:02:51,Tracking,3,2,5,2,800,631,0,0,0,0,0,115526.05,262134.42
2017-10-16 18:02:53,Tracking,3,1,2,1,800,800,0,0,0,0,0,115349.32,262134.42
2017-10-16 18:02:55,Tracking,3,1,1,1,800,639,0,0,0,0,0,115317.7,262069.46
2017-10-16 18:02:56,Tracking,4,1,1,2,800,612,0,0,0,0,0,115287.65,262069.46
2017-10-16 18:02:57,Tracking,2,1,3,2,800,593,0,0,0,0,0,115287.65,262069.46
2017-10-16 18:02:59,Tracking,3,2,2,2,800,597,0,0,0,0,0,115287.65,262069.46
2017-10-16 18:03:01,Tracking,1,2,1,1,800,614,0,0,0,0,0,115287.65,262069.46
2017-10-16 18:03:02,Tracking,2,2,2,1,800,494,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:04,Tracking,1,2,2,1,800,488,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:05,Tracking,1,2,2,1,800,680,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:06,Tracking,1,2,2,1,800,755,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:08,Tracking,2,2,1,1,800,800,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:09,Tracking,2,2,2,1,800,670,0,0,0,0,0,115162.94,262069.46
2017-10-16 18:03:10,Tracking,2,2,3,1,800,609,0,0,0,0,0,115162.94,262068.96
2017-10-16 18:03:11,Tracking,2,2,3,1,800,550,0,0,0,0,0,115162.94,262046.96
2017-10-16 18:03:12,Tracking,1,2,3,1,800,487,0,0,0,0,0,115162.94,262024.17
2017-10-16 18:03:14,Tracking,2,2,2,2,800,522,0,0,0,0,0,115162.94,261994.16
2017-10-16 18:03:15,Tracking,3,1,2,1,800,656,0,0,0,0,0,115162.44,261994.16
2017-10-16 18:03:17,Tracking,3,2,2,1,800,677,0,0,0,0,0,115162.44,261994.16
2017-10-16 18:03:18,Tracking,3,2,2,3,800,800,0,0,0,0,0,115162.44,261994.16
2017-10-16 18:03:20,Tracking,2,2,2,1,800,533,0,0,0,0,0,115075.24,261994.16
2017-10-16 18:03:21,Tracking,2,1,2,1,800,800,0,0,0,0,0,115075.24,261994.16
2017-10-16 18:03:22,Tracking,2,2,1,1,800,800,0,0,0,0,0,115075.24,261994.16
2017-10-16 18:03:24,Tracking,5,2,4,1,800,603,0,0,0,0,0,115074.74,261993.66
2017-10-16 18:03:25,Tracking,5,2,1,3,800,546,0,0,0,0,0,115045.11,261964.16
2017-10-16 18:03:27,Tracking,2,2,2,2,800,572,0,0,0,0,0,115013.97,261995.27
2017-10-16 18:03:28,Tracking,4,2,1,2,800,625,0,0,0,0,0,115013.97,261995.27
2017-10-16 18:03:30,Tracking,8,2,4,2,800,601,0,0,0,0,0,115013.47,261995.27
2017-10-16 18:03:31,Tracking,7,2,4,3,800,605,0,0,0,0,0,114988.7,261995.27
2017-10-16 18:03:32,Tracking,8,1,2,3,800,691,0,0,0,0,0,114963.14,261995.27
2017-10-16 18:03:34,Tracking,6,1,2,3,800,800,0,0,0,0,0,114931.25,261995.27
2017-10-16 18:03:35,Tracking,9,2,2,3,800,800,0,0,0,0,0,114904.11,261995.27
2017-10-16 18:03:36,Tracking,9,2,2,4,800,550,0,0,0,0,0,114881.28,261995.27
2017-10-16 18:03:38,Tracking,8,2,4,4,800,580,0,0,0,0,0,114856.53,261995.27
2017-10-16 18:03:39,Tracking,9,2,4,4,800,538,0,0,0,0,0,114832.58,261995.27
2017-10-16 18:03:40,Tracking,5,2,1,2,800,497,0,0,0,0,0,114802.24,261995.27
2017-10-16 18:03:41,Tracking,4,2,3,2,800,355,0,0,0,0,0,114802.24,261995.27
2017-10-16 18:03:43,Tracking,2,2,3,2,800,398,0,0,0,0,0,114750.34,261995.27
2017-10-16 18:03:44,Tracking,5,2,3,2,800,611,0,0,0,0,0,114749.84,261995.27
2017-10-16 18:03:46,Tracking,4,1,2,3,800,800,0,0,0,0,0,114720.14,261995.27
2017-10-16 18:03:48,Tracking,4,1,2,4,800,619,0,0,0,0,0,114685.73,261995.27
2017-10-16 18:03:49,Tracking,5,1,2,4,800,800,0,0,0,0,0,114657.79,261995.27
2017-10-16 18:03:50,Tracking,7,2,2,4,800,616,0,0,0,0,0,114627.8,261995.27
2017-10-16 18:03:52,Tracking,3,2,2,2,800,460,0,0,0,0,0,114627.8,261995.27
2017-10-16 18:03:53,Tracking,3,2,2,2,800,426,0,0,0,0,0,114627.8,261995.27
2017-10-16 18:03:55,Tracking,1,2,3,2,800,800,0,0,0,0,0,114627.8,261995.27
2017-10-16 18:03:56,Tracking,2,2,3,2,800,610,0,0,0,0,0,114509.93,261995.27
2017-10-16 18:03:58,Tracking,2,2,3,1,800,586,0,0,0,0,0,114509.93,261994.77
2017-10-16 18:03:59,Tracking,1,3,1,1,800,678,0,0,0,0,0,114510.43,261963.05
2017-10-16 18:04:01,Tracking,3,1,1,1,800,800,0,0,0,0,0,114543.14,261963.05
2017-10-16 18:04:02,Tracking,4,1,2,1,800,569,0,0,0,0,0,114511.54,261963.05
2017-10-16 18:04:04,Tracking,1,1,2,2,800,389,0,0,0,0,0,114482.38,261963.05
2017-10-16 18:04:06,Tracking,1,1,2,1,800,617,0,0,0,0,0,114482.38,261963.05
2017-10-16 18:04:07,Tracking,1,2,2,1,800,800,0,0,0,0,0,114482.38,261963.05
2017-10-16 18:04:08,Tracking,10,2,1,1,800,800,0,0,0,0,0,114481.88,261963.05
2017-10-16 18:04:09,Tracking,1,2,2,1,800,800,0,0,0,0,0,114481.88,261963.05
2017-10-16 18:04:11,Tracking,1,2,2,3,800,800,0,0,0,0,0,114481.88,261963.05
2017-10-16 18:04:12,Tracking,2,2,1,2,800,529,0,0,0,0,0,114395.58,261963.05
2017-10-16 18:04:14,Tracking,2,2,2,2,800,760,0,0,0,0,0,114395.58,261963.05
2017-10-16 18:04:15,Tracking,2,2,2,2,800,800,0,0,0,0,0,114395.58,261963.05
2017-10-16 18:04:16,Tracking,2,2,2,1,800,758,0,0,0,0,0,114395.58,261963.05
2017-10-16 18:04:17,Tracking,2,2,4,1,800,787,0,0,0,0,0,114395.58,261962.55
2017-10-16 18:04:18,Tracking,1,2,4,1,800,595,0,0,0,0,0,114395.58,261934.58
2017-10-16 18:04:20,Tracking,3,2,2,1,800,502,0,0,0,0,0,114395.58,261934.58
2017-10-16 18:04:21,Tracking,3,2,2,2,800,442,0,0,0,0,0,114395.58,261881.03
2017-10-16 18:04:23,Tracking,2,2,2,2,800,710,0,0,0,0,0,114395.58,261881.03
2017-10-16 18:04:24,Tracking,2,2,2,2,800,800,0,0,0,0,0,114395.58,261881.03
2017-10-16 18:04:25,Tracking,2,1,2,1,800,800,0,0,0,0,0,114395.58,261881.03
2017-10-16 18:04:27,Tracking,2,2,2,1,800,557,0,0,0,0,0,114395.58,261881.03
2017-10-16 18:04:28,Tracking,3,2,3,1,800,535,0,0,0,0,0,114395.58,261880.53
2017-10-16 18:04:30,Tracking,6,2,2,0,800,327,0,0,0,0,0,114395.08,261845.8
2017-10-16 18:04:31,Tracking,5,2,2,4,800,580,0,0,0,0,0,114364.35,261845.8
2017-10-16 18:04:33,Tracking,5,2,0,4,800,603,0,0,0,0,0,114335.02,261785.77
2017-10-16 18:04:34,Tracking,6,2,3,4,800,402,0,0,0,0,0,114310.27,261810.55
2017-10-16 18:04:35,Tracking,3,2,3,4,800,647,0,0,0,0,0,114310.27,261810.55
2017-10-16 18:04:37,Tracking,2,2,3,1,800,463,0,0,0,0,0,114254.79,261810.05
2017-10-16 18:04:38,Tracking,4,2,3,1,800,684,0,0,0,0,0,114254.79,261786.79
2017-10-16 18:04:39,Tracking,1,2,2,8,800,608,0,0,0,0,0,114254.79,261752.87
2017-10-16 18:04:41,Tracking,3,2,2,8,800,800,0,0,0,0,0,114254.79,261781.9
2017-10-16 18:04:42,Tracking,5,2,2,4,800,590,0,0,0,0,0,114254.29,261781.9
2017-10-16 18:04:44,Tracking,2,1,2,1,800,691,0,0,0,0,0,114254.29,261781.9
2017-10-16 18:04:45,Tracking,2,1,3,1,800,535,0,0,0,0,0,114254.29,261872.25
2017-10-16 18:04:47,Tracking,2,2,1,1,800,800,0,0,0,0,0,114168.12,261845.04
2017-10-16 18:04:48,Tracking,5,2,2,1,800,479,0,0,0,0,0,114167.62,261845.04
2017-10-16 18:04:49,Tracking,1,2,2,1,800,502,0,0,0,0,0,114167.62,261845.04
2017-10-16 18:04:51,Tracking,1,2,2,1,800,578,0,0,0,0,0,114167.62,261845.04
2017-10-16 18:04:52,Tracking,5,2,3,1,800,627,0,0,0,0,0,114092.87,261844.54
2017-10-16 18:04:53,Tracking,4,2,3,1,800,800,0,0,0,0,0,114092.87,261825.58
2017-10-16 18:04:55,Tracking,4,2,2,3,800,624,0,0,0,0,0,114092.87,261825.58
2017-10-16 18:04:56,Tracking,7,1,1,3,800,546,0,0,0,0,0,114007.29,261758.96
2017-10-16 18:04:58,Tracking,0,2,0,3,800,609,0,0,0,0,0,113974.09,261792.16
2017-10-16 18:05:00,Tracking,1,1,1,2,800,578,0,0,0,0,0,114010.89,261792.16
2017-10-16 18:05:01,Tracking,2,1,1,0,800,527,0,0,0,0,0,114010.89,261862.42
2017-10-16 18:05:03,Tracking,2,2,2,0,800,365,0,0,0,0,0,114010.89,261832.43
2017-10-16 18:05:04,Tracking,2,2,2,1,800,603,0,0,0,0,0,114010.89,261832.43
2017-10-16 18:05:06,Tracking,3,2,2,1,800,610,0,0,0,0,0,114010.89,261832.43
2017-10-16 18:05:07,Tracking,3,2,1,1,800,649,0,0,0,0,0,114010.89,261752.92
2017-10-16 18:05:09,Tracking,4,2,2,2,800,400,0,0,0,0,0,114010.89,261752.92
2017-10-16 18:05:10,Tracking,10,2,2,4,800,350,0,0,0,0,0,114010.39,261752.92
2017-10-16 18:05:11,Tracking,8,1,2,4,800,492,0,0,0,0,0,113981.64,261752.92
2017-10-16 18:05:13,Tracking,9,1,2,3,800,614,0,0,0,0,0,113952.09,261752.92
2017-10-16 18:05:14,Tracking,7,2,2,3,800,338,0,0,0,0,0,113919.54,261752.92
2017-10-16 18:05:16,Tracking,5,2,2,3,800,800,0,0,0,0,0,113887.6,261752.92
2017-10-16 18:05:17,Tracking,8,2,2,3,800,800,0,0,0,0,0,113858.63,261752.92
2017-10-16 18:05:19,Tracking,3,2,2,3,800,608,0,0,0,0,0,113858.63,261752.92
2017-10-16 18:05:21,Tracking,5,2,2,2,800,800,0,0,0,0,0,113796.74,261752.92
2017-10-16 18:05:22,Tracking,11,2,2,2,800,402,0,0,0,0,0,113770.91,261752.92
2017-10-16 18:05:23,Tracking,4,2,2,3,800,470,0,0,0,0,0,113770.91,261752.92
2017-10-16 18:05:25,Tracking,2,2,1,2,800,619,0,0,0,0,0,113708.38,261752.92
2017-10-16 18:05:26,Tracking,2,2,3,2,800,610,0,0,0,0,0,113708.38,261752.92
2017-10-16 18:05:28,Tracking,1,2,2,1,800,562,0,0,0,0,0,113708.38,261752.92
2017-10-16 18:05:30,Tracking,1,2,1,1,800,800,0,0,0,0,0,113708.38,261752.92
2017-10-16 18:05:31,Tracking,2,2,2,0,800,619,0,0,0,0,0,113708.38,261752.42
2017-10-16 18:05:33,Tracking,9,1,1,2,800,800,0,0,0,0,0,113707.88,261752.42
2017-10-16 18:05:34,Tracking,9,1,1,3,800,565,0,0,0,0,0,113682.17,261692.66
2017-10-16 18:05:36,Tracking,10,2,2,3,800,626,0,0,0,0,0,113651.77,261692.66
2017-10-16 18:05:37,Tracking,6,2,2,2,800,545,0,0,0,0,0,113619.77,261755.07
2017-10-16 18:05:39,Tracking,2,2,3,2,800,575,0,0,0,0,0,113593.78,261755.07
2017-10-16 18:05:40,Tracking,4,2,2,2,800,724,0,0,0,0,0,113593.78,261755.07
2017-10-16 18:05:42,Tracking,2,2,3,2,800,543,0,0,0,0,0,113593.78,261755.07
2017-10-16 18:05:43,Tracking,2,2,3,2,800,800,0,0,0,0,0,113593.78,261755.07
2017-10-16 18:05:44,Tracking,2,1,2,2,800,476,0,0,0,0,0,113593.78,261755.07
2017-10-16 18:05:46,Tracking,3,1,2,3,800,433,0,0,0,0,0,113593.28,261755.07
2017-10-16 18:05:47,Tracking,2,2,1,3,800,612,0,0,0,0,0,113560.52,261755.57
2017-10-16 18:05:49,Tracking,2,2,2,2,800,596,0,0,0,0,0,113560.52,261787.36
2017-10-16 18:05:50,Tracking,2,2,3,2,800,564,0,0,0,0,0,113560.52,261787.36
2017-10-16 18:05:52,Tracking,3,2,3,0,800,800,0,0,0,0,0,113560.52,261786.86
2017-10-16 18:05:53,Tracking,6,2,2,4,800,800,0,0,0,0,0,113560.02,261786.86
2017-10-16 18:05:55,Tracking,5,2,1,2,800,592,0,0,0,0,0,113531.62,261786.86
2017-10-16 18:05:56,Tracking,2,1,1,3,800,435,0,0,0,0,0,113531.62,261695.33
2017-10-16 18:05:58,Tracking,3,1,1,1,800,621,0,0,0,0,0,113466.1,261728.63
2017-10-16 18:05:59,Tracking,5,3,1,1,800,800,0,0,0,0,0,113466.1,261728.63
2017-10-16 18:06:01,Tracking,4,2,2,1,800,619,0,0,0,0,0,113466.1,261728.63
2017-10-16 18:06:03,Tracking,2,1,2,1,800,611,0,0,0,0,0,113466.1,261728.63
2017-10-16 18:06:04,Tracking,2,2,2,1,800,800,0,0,0,0,0,113348.23,261728.63
2017-10-16 18:06:05,Tracking,4,2,4,1,800,598,0,0,0,0,0,113348.23,261728.13
2017-10-16 18:06:07,Tracking,5,2,1,1,800,605,0,0,0,0,0,113347.73,261694.79
2017-10-16 18:06:08,Tracking,6,1,2,4,800,800,0,0,0,0,0,113316.63,261694.79
2017-10-16 18:06:10,Tracking,1,2,2,4,800,611,0,0,0,0,0,113316.63,261694.79
2017-10-16 18:06:12,Tracking,5,2,2,3,800,659,0,0,0,0,0,113255.02,261694.79
2017-10-16 18:06:13,Tracking,5,2,4,3,800,373,0,0,0,0,0,113229.24,261694.79
2017-10-16 18:06:14,Tracking,5,2,2,2,800,601,0,0,0,0,0,113198.07,261694.79
2017-10-16 18:06:16,Tracking,4,2,2,2,800,583,0,0,0,0,0,113198.07,261694.79
2017-10-16 18:06:17,Tracking,3,2,1,4,800,772,0,0,0,0,0,113198.07,261695.29
2017-10-16 18:06:19,Tracking,1,1,2,1,800,700,0,0,0,0,0,113103.56,261695.29
2017-10-16 18:06:21,Tracking,1,1,2,0,800,472,0,0,0,0,0,113103.56,261760.45
2017-10-16 18:06:22,Tracking,1,1,2,1,800,667,0,0,0,0,0,113103.56,261760.45
2017-10-16 18:06:23,Tracking,1,3,2,1,800,729,0,0,0,0,0,113104.06,261760.45
2017-10-16 18:06:25,Tracking,1,3,3,1,800,609,0,0,0,0,0,113130.04,261679.57
2017-10-16 18:06:26,Tracking,1,2,2,1,800,373,0,0,0,0,0,113130.04,261679.57
2017-10-16 18:06:28,Tracking,1,2,3,1,800,723,0,0,0,0,0,113130.04,261620.75
2017-10-16 18:06:29,Tracking,3,2,3,1,800,791,0,0,0,0,0,113130.04,261598.58
2017-10-16 18:06:30,Tracking,2,2,3,1,800,523,0,0,0,0,0,113234.34,261575.27
2017-10-16 18:06:31,Tracking,2,2,3,1,800,672,0,0,0,0,0,113234.34,261553.82
2017-10-16 18:06:32,Tracking,1,2,3,1,800,800,0,0,0,0,0,113234.34,261530.75
2017-10-16 18:06:33,Tracking,3,2,3,1,800,601,0,0,0,0,0,113234.34,261506.29
2017-10-16 18:06:35,Tracking,9,2,2,3,800,800,0,0,0,0,0,113233.84,261506.29
2017-10-16 18:06:36,Tracking,8,2,2,3,800,698,0,0,0,0,0,113209.78,261506.29
2017-10-16 18:06:38,Tracking,15,1,2,5,800,800,0,0,0,0,0,113175.54,261417.95
2017-10-16 18:06:39,Tracking,2,1,2,7,800,800,0,0,0,0,0,113175.54,261450.97
